id,postTitle,facebookUrl,profileId,profileName,date,text,manual_sentiment
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfMTE4NzMzOTgxODYyMDQwMw==,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid0M1jnXPsdBsNZjLvdRCQYoC9YbNukocNcZYDFwQkhAUyzCsUfN4Zx6fLSXHifkUgtl,Ducky Hermawan,2023-05-31T05:33:08.000Z,Kalau hasil dari ngutang ga ada hebatnya,negative
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfMTI0MjkxNzYwNjYxNjg1Mg==,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid02eaEM6FddjMjqaL1k4zgixy4YNj8K35ctGaiTkmNG7K8GEB8br1iGsrtmcCS9zq6Ml,Ade Bent,2023-06-01T03:14:42.000Z,project yg di paksakan,negative
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfMTI1OTgzMjQ5NDY1OTg1Mg==,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid024WqavPzBPB764WCjyAT3h8yLKmfqnnxEhHeaP96yrcaHunoGHw7gaWd6iX7NHhXil,Julkarnaen Shiddiq,2023-05-31T04:02:54.000Z,Teruslah walau ekonomi sulit,negative
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfMTM5MzEyODYzMTQ4MDgyNQ==,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid0xj1xoCBCeYx6Wgjm7rq4G3xLAgF1rijW6iazap1xLpzKreAJHkss2YWnKfuiSAmWl,Rahmad Dali,2023-05-31T03:42:15.000Z,Sebaiknya jangan dulu gegabah,negative
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfMzA5NTY2MDU1MzkxMTU0Ng==,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid02SdQJ1mEVziXvCEkkVmpyKXLHBpGGXi9DecWK2oEtNKzRCNeG4a7PR6RHBjcFVTJCl,Anang Nangklep,2023-05-31T03:51:27.000Z,Ekonomi lagi sulit juga tetap memaksa,negative
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfNTg5ODQxNTc5OTE2NDQ5,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid0K9qcKACHxjXcboeCgjeUFGvxHVX4is1n5QneRDF9cV5R9T6YuPrZu6EmzXf2jtbul,Abd Kadir,2023-05-31T04:26:27.000Z,Kok bukan Garuda,neutral
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfNTk1NjQ5MzcyNjY1MTI0,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid0as65sTLt7dNMtSto4j5fFHzbi7JkoeduKhmACUXDgRKKY3nZ772GZUENqGKvnr5Yl,Agus Sbyt,2023-05-31T04:13:27.000Z,Ekonmi  ancurr  malah  sibukk  urusann   gak pentenggg...,negative
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfNTYwODMxMTkyNjUxNTkz,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid02i2CGSaC5R5bbP6VoAWsM5isjhyua32BfoWFpHTYkgbciDsFgvvCcAa4ih1CgFT96l,Rudiana,2023-05-31T04:30:59.000Z,Satu kata mantappp👍👍👍,positive
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfNzg1OTc2MzQ2MzY5NjI1,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid0u4Gy6PxEBcH2Ee957swFSbobH6YwYDDkrnbqAfZhfz27fcice8LoVoJtSnu7onwwl,Dody Jogja Transport,2023-05-31T04:26:49.000Z,Lanjutkan!!!,neutral
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfNzkxNTMzODgyMzYwNzk4,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid0LyfTgnB1PUTTJeySVDrmxoqsxKG7CReCQNFQPnLJjHJM58KzhPZzEKbdqLmBqSdvl,Aron Danre,2023-06-01T14:19:29.000Z,Sudah mau lengser masih sempat saja....🤣 Yakin?...,negative
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfNzQ5NDc4MzIwMjA2OTY2,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid04DNB9C8QH1UgmZL9Uuw4tEMpwtG4CgP3JeGTYrxMTAnwBKxbqnJgLrSevkqZ7ffgl,Hermawan Wawan,2023-05-31T22:20:56.000Z,Buat apa bkin logo proyek gagal gada yg mau,negative
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfNzY0MDk3NzE4NzU2MzYw,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid02aEPjn8rSkbN24oLqizz2w5qD2rBBRRxSbfKqRcQ5RqSHEcjkXQLiTcLAitCEWzxKl,Taufik Hidayat,2023-05-31T10:04:09.000Z,Kayak dewa Matahari di film film😁😂🤣,neutral
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfNzY3MDYzNTk4MjIxMDk1,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,100084056216464,Fey Fey,2023-06-01T06:03:03.000Z,KOK MAKSA AMAT SIH.... AMAT SAJA GA MAU MAKSA MAKSA,negative
Y29tbWVudDoyNjczNDYzMjI1MzgwODJfOTQwMzU4NDA3MTkzOTQ4,"Presiden Joko Widodo mengumumkan logo IKN Nusantara. Logo bertema pohon hayat tersebut didesain oleh Aulia Akbar.

Logo berbentuk pohon hayat tersebut terdiri dari lima akar yang mewakili pancasila, tujuh batang yang mewakili tujuh pulau besar, dan 17 kelopak di bagian atas yang mewakili tanggal kemerdekaan Indonesia. 

Sebelumnya, digelar sayembara logo IKN Nusantara. Terpilih 10 logo yang dari 500 desainer. Kemudian 10 logo tersebut dipilih secara terbuka oleh masyarakat melalui voting di webiste IKN. 

Voting dilakukan sejak 4 April lalu hingga 20 Mei dan terkumpul 500.260 suara. Voting terbanyak jatuh kepada logo milik Aulia, sebanyak 133.609 pemilih atau 26,6 persen dari total pemilih. 

Aulia Akbar memenangkan hadiah Rp185 juta atas kemenangan logo buatannya. 

#IKNNusantara #PresidenJokowi #LogoIKN #PohonHayat #Asumsico",https://m.facebook.com/story.php?story_fbid=pfbid0HfzpFgmw4mB8c62Rh5KvbRR2oqaAgCSx23F832zFeVuognT3BamU5Jgniu5P1ednl&id=100077881493086&sfnsn=wiwspwa&mibextid=6aamW6,pfbid07RgJCwhv5Pk9oVMAi1uKdgXVWikpwmKTBVEbxGMs1tk5tpnWXbpFXMaRkyNS27kGl,Asep,2023-06-03T07:08:54.000Z,"arogan,memaksakan..ga urgent banget sih ibu kota harus pindah 🤔🤔🤔ada apa dengan bpk cawe cawe ini 🤣",negative
